REC_ID,Species,Continent.of.Origin,Country.of.Origin,Harvest.Year,Expiration,Variety,Color,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Moisture,Quakers,Category.One.Defects,Category.Two.Defects,country_std,MeanAltitude_m,USD_per_kg,WSS,CQE,AltitudeBand
348,Arabica,North America,Mexico,2012.0,06/06/13,Typica,,Washed,7.83,7.67,7.58,7.58,7.67,7.58,10.0,10.0,10.0,0.12,0,0,2,Mexico,1111.0,3.033154552983397,74.91,24.697060005174766,Low
349,Arabica,South America,Colombia,2012.0,04/02/13,Caturra,Green,Natural,7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,0.11,0,0,4,Colombia,593.0,1.560655169120493,73.83,47.30705505022412,Low
351,Arabica,South America,Colombia,2016.0,02/20/18,Caturra,Bluish-Green,Washed,7.75,7.58,7.58,7.75,7.75,7.5,10.0,10.0,10.0,0.0,0,0,5,Colombia,593.0,1.560655169120493,73.41,47.03793730511923,Low
353,Arabica,North America,Costa Rica,2015.0,06/06/17,Caturra,Blue-Green,Washed,7.92,7.42,7.5,7.67,7.5,7.67,10.0,10.0,10.0,0.0,0,0,0,Costa Rica,746.0,1.6512292714600734,75.68,45.8325208425364,Low
354,Arabica,South America,Colombia,2016.0,04/07/17,Caturra,Green,Natural,7.75,7.58,7.58,7.5,7.75,7.75,10.0,10.0,10.0,0.0,0,0,0,Colombia,593.0,1.560655169120493,75.91,48.6398286450293,Low
355,Arabica,North America,Guatemala,2016.0,03/16/17,Bourbon,Bluish-Green,Washed,7.67,7.75,7.5,7.83,7.58,7.58,10.0,10.0,10.0,0.1,2,0,5,Guatemala,759.0,10.489329404411109,73.41,6.998540818932493,Low
356,Arabica,South America,Colombia,2015.0,11/18/16,Caturra,Green,Washed,7.58,7.58,7.58,7.58,7.75,7.67,10.0,10.0,10.0,0.12,0,0,4,Colombia,593.0,1.560655169120493,73.74000000000001,47.24938696198736,Low
357,Arabica,Africa,Tanzania,2015.0,11/15/16,Ruiru 11,Green,Washed,7.75,7.67,7.58,7.67,7.67,7.58,10.0,10.0,10.0,0.13,0,0,21,Tanzania,1020.0,0.4883227176220807,65.42,133.96878260869565,Low
358,Arabica,Asia,Indonesia,2015.0,09/13/16,Sumatra,Bluish-Green,Honey,7.25,7.67,7.58,7.92,7.83,7.58,10.0,10.0,10.0,0.13,0,0,8,Indonesia,367.0,1.890738855860649,71.83,37.99043943977317,Low
359,Arabica,Africa,Ethiopia,2014.0,03/30/16,,,Natural,7.67,7.75,7.5,7.58,7.75,7.67,10.0,10.0,10.0,0.1,0,1,18,Ethiopia,1330.0,2.4390243902439024,66.42,27.232200000000002,Mid
360,Arabica,South America,Colombia,2014.0,03/11/16,,,Washed,7.67,7.42,7.67,7.83,7.58,7.67,10.0,10.0,10.0,0.0,0,1,0,Colombia,593.0,1.560655169120493,75.34,48.274597419529805,Low
361,Arabica,South America,Colombia,2014.0,01/22/16,Caturra,Green,Washed,8.0,7.58,7.25,7.58,7.92,7.58,10.0,10.0,10.0,0.11,0,0,0,Colombia,593.0,1.560655169120493,75.91,48.6398286450293,Low
362,Arabica,North America,Guatemala,2013.0,12/18/15,Caturra,Green,Washed,7.58,7.75,7.5,7.83,7.42,7.67,10.0,10.0,10.0,0.1,0,0,0,Guatemala,759.0,10.489329404411109,75.75,7.221624670128543,Low
363,Arabica,South America,Colombia,2014.0,08/11/15,Caturra,,Washed,7.75,7.58,7.33,7.5,7.83,7.83,10.0,10.0,10.0,0.0,0,2,0,Colombia,593.0,1.560655169120493,74.82,47.9414040208285,Low
364,Arabica,North America,Honduras,2014.0,04/08/15,Caturra,Green,Natural,7.67,7.5,7.67,7.5,7.67,7.67,10.0,10.0,10.0,0.1,0,0,3,Honduras,684.0,1.230074908331466,74.18,60.305270433181505,Low
365,Arabica,South America,Colombia,2013.0,04/26/14,Caturra,Green,Washed,7.58,7.75,7.42,7.67,7.75,7.67,10.0,10.0,10.0,0.0,0,1,1,Colombia,593.0,1.560655169120493,74.84,47.95421915154779,Low
366,Arabica,South America,Colombia,2013.0,05/24/14,Caturra,Green,Washed,7.58,7.67,7.58,7.75,7.58,7.75,10.0,10.0,10.0,0.11,0,0,2,Colombia,593.0,1.560655169120493,74.91,47.99907210906527,Low
367,Arabica,North America,Mexico,2012.0,08/31/13,Bourbon,Green,Natural,7.83,7.58,7.25,7.5,7.5,7.42,10.0,10.0,10.0,0.13,0,0,14,Mexico,1111.0,3.033154552983397,68.08,22.445278936754747,Low
368,Arabica,North America,Mexico,2012.0,08/30/13,Typica,Green,Honey,7.67,7.75,7.67,7.75,7.58,7.5,10.0,10.0,10.0,0.11,0,0,12,Mexico,1111.0,3.033154552983397,69.92,23.05190809720758,Low
369,Arabica,North America,Mexico,2012.0,07/11/13,Pacamara,Green,Washed,7.75,7.67,7.67,7.75,7.33,7.5,10.0,10.0,10.0,0.12,0,0,0,Mexico,1111.0,3.033154552983397,75.67,24.947624223622675,Low
370,Arabica,North America,Guatemala,2012.0,04/30/13,Caturra,Green,Washed,7.83,7.5,7.5,8.0,7.67,7.5,10.0,10.0,10.0,0.1,0,0,5,Guatemala,759.0,10.489329404411109,73.5,7.007120967055418,Low
371,Arabica,South America,Colombia,2012.0,02/08/13,Caturra,Green,Washed,7.67,7.58,7.58,7.67,7.67,7.67,10.0,10.0,10.0,0.11,0,0,0,Colombia,593.0,1.560655169120493,75.84,48.59497568751182,Low
372,Arabica,North America,Guatemala,2012.0,01/31/13,Bourbon,Green,Washed,7.5,7.5,7.75,7.5,8.0,7.67,10.0,10.0,10.0,0.0,0,3,12,Guatemala,759.0,10.489329404411109,68.42,6.522819273005874,Low
375,Arabica,South America,Colombia,2017.0,11/09/18,Caturra,Green,Washed,7.5,7.58,7.58,7.5,7.75,7.83,10.0,10.0,10.0,0.0,2,0,1,Colombia,593.0,1.560655169120493,75.24,48.21052176593339,Low
376,Arabica,North America,Guatemala,2017.0,08/23/18,Bourbon,Green,Washed,7.67,7.75,7.5,7.58,7.58,7.67,10.0,10.0,10.0,0.1,0,0,3,Guatemala,759.0,10.489329404411109,74.25,7.078622201413126,Low
377,Arabica,South America,Colombia,2016.0,05/10/18,Caturra,Green,Washed,7.67,7.67,7.5,7.67,7.67,7.58,10.0,10.0,10.0,0.11,0,0,2,Colombia,593.0,1.560655169120493,74.75999999999999,47.90295862867066,Low
378,Arabica,North America,Costa Rica,2016.0,02/17/18,Caturra,Blue-Green,Washed,7.58,7.5,7.42,7.92,7.5,7.67,10.0,10.0,10.0,0.09,0,0,4,Costa Rica,746.0,1.6512292714600734,73.59,44.56679715647798,Low
380,Arabica,Africa,Uganda,2015.0,07/21/17,SL14,Green,Washed,7.58,7.75,7.33,7.75,7.67,7.58,10.0,10.0,10.0,0.11,0,0,1,Uganda,1100.0,1.4662288807336235,75.16,51.260755389290864,Low
383,Arabica,South America,Colombia,2015.0,04/28/16,Caturra,Green,Natural,7.58,7.67,7.58,7.67,7.58,7.67,10.0,10.0,10.0,0.12,0,4,0,Colombia,593.0,1.560655169120493,73.75,47.255794527347,Low
385,Arabica,Africa,Tanzania,2014.0,12/12/15,Bourbon,Green,Washed,7.75,7.67,7.58,7.67,7.58,7.58,10.0,10.0,10.0,0.13,0,0,4,Tanzania,1020.0,0.4883227176220807,73.83,151.191,Low
386,Arabica,South America,Colombia,2014.0,10/15/15,Caturra,Green,Washed,7.58,7.58,7.25,7.75,7.75,8.58,9.33,10.0,10.0,0.12,0,0,1,Colombia,593.0,1.560655169120493,75.32,48.261782288810515,Low
387,Arabica,North America,Guatemala,2013.0,08/21/15,Bourbon,Green,Natural,7.75,7.83,7.33,7.83,7.5,7.67,10.0,10.0,10.0,0.1,0,0,1,Guatemala,759.0,10.489329404411109,75.41,7.189210777219715,Low
388,Arabica,North America,Guatemala,2014.0,02/18/15,Caturra,Green,Washed,7.67,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,0.1,0,0,2,Guatemala,759.0,10.489329404411109,74.83,7.13391648931642,Low
389,Arabica,North America,Guatemala,2013.0,07/16/14,Bourbon,Green,Washed,7.67,7.5,7.75,7.42,7.75,7.75,10.0,10.0,10.0,0.11,0,0,0,Guatemala,759.0,10.489329404411109,75.84,7.230204818251468,Low
390,Arabica,North America,United States,2012.0,01/24/14,Hawaiian Kona,Green,Natural,7.42,7.75,7.67,7.58,7.67,7.67,10.0,10.0,10.0,0.0,0,0,2,United States,760.0,3.175206100885427,74.76,23.544928305331958,Low
391,Arabica,South America,Colombia,2012.0,06/26/13,Caturra,Green,Washed,7.5,7.75,7.58,7.5,7.67,7.75,10.0,10.0,10.0,0.11,0,0,2,Colombia,593.0,1.560655169120493,74.75,47.89655106331102,Low
396,Arabica,South America,Colombia,2016.0,11/08/17,Caturra,,Washed,7.75,7.5,7.75,7.58,7.58,7.58,10.0,10.0,10.0,0.0,1,0,0,Colombia,593.0,1.560655169120493,75.74,48.53090003391541,Low
397,Arabica,South America,Colombia,2016.0,06/15/17,Caturra,Blue-Green,Washed,7.67,7.58,7.58,7.42,7.67,7.75,10.0,10.0,10.0,0.0,0,0,0,Colombia,593.0,1.560655169120493,75.67,48.48604707639793,Low
398,Arabica,South America,Colombia,2016.0,05/05/17,Caturra,Green,Washed,7.83,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,0.0,0,1,2,Colombia,593.0,1.560655169120493,74.15,47.51209714173261,Low
400,Arabica,North America,Mexico,2014.0,07/13/16,Caturra,Green,Washed,7.75,7.75,7.5,7.67,7.5,7.58,10.0,10.0,10.0,0.12,0,0,2,Mexico,1111.0,3.033154552983397,74.75,24.64430964339626,Low
401,Arabica,South America,Colombia,2015.0,04/07/16,Caturra,Green,Washed,7.67,7.75,7.42,7.83,7.83,7.42,10.0,10.0,10.0,0.11,0,0,1,Colombia,593.0,1.560655169120493,75.42,48.32585794240693,Low
402,Arabica,Africa,Tanzania,2014.0,12/12/15,Other,Green,Honey,7.75,7.58,7.67,7.58,7.58,7.58,10.0,10.0,10.0,0.12,0,0,6,Tanzania,1020.0,0.4883227176220807,72.74,148.95886956521738,Low
403,Arabica,North America,Mexico,2013.0,07/15/15,Other,Green,Washed,7.67,7.67,7.58,7.67,7.5,7.58,10.0,10.0,10.0,0.12,0,0,0,Mexico,1111.0,3.033154552983397,75.67,24.947624223622675,Low
404,Arabica,North America,Costa Rica,2014.0,04/07/15,Caturra,Green,Washed,7.67,7.67,7.42,7.67,7.67,7.67,10.0,10.0,10.0,0.12,0,0,3,Costa Rica,746.0,1.6512292714600734,74.27000000000001,44.97861156151134,Low
405,Arabica,North America,United States,2014.0,02/25/15,Hawaiian Kona,Bluish-Green,Natural,7.83,7.58,7.83,7.67,7.92,8.0,9.33,10.0,9.33,0.11,0,0,1,United States,760.0,3.175206100885427,74.99000000000001,23.617364548111873,Low
406,Arabica,North America,Costa Rica,2013.0,02/14/15,Catuai,Green,Washed,7.5,7.67,7.67,7.5,7.83,7.17,10.0,10.0,10.0,0.11,0,0,3,Costa Rica,746.0,1.6512292714600734,73.84,44.71819951126966,Low
407,Arabica,South America,Peru,2013.0,01/21/15,,Green,Washed,7.83,7.75,7.58,7.83,7.92,7.58,9.33,10.0,10.0,0.12,0,0,5,Peru,1555.0,37.63897972531066,73.32,1.9479805386620328,Mid
409,Arabica,South America,Colombia,2013.0,04/26/14,Caturra,Green,Natural,7.67,7.67,7.5,7.67,7.92,7.42,10.0,10.0,10.0,0.11,0,0,1,Colombia,593.0,1.560655169120493,75.35,48.281004984889435,Low
410,Arabica,North America,Guatemala,2013.0,02/26/14,Bourbon,Green,Washed,7.83,7.67,7.17,7.67,7.67,7.67,10.0,10.0,10.0,0.11,0,0,3,Guatemala,759.0,10.489329404411109,74.18,7.071948752873074,Low
411,Arabica,North America,United States,2012.0,01/24/14,Hawaiian Kona,Bluish-Green,Natural,7.92,7.5,7.58,7.83,7.67,7.67,9.33,10.0,10.0,0.1,0,0,4,United States,760.0,3.175206100885427,73.5,23.14810367097243,Low
413,Arabica,South America,Colombia,2012.0,05/30/13,Caturra,Green,Washed,7.5,7.67,7.67,7.58,7.67,7.58,10.0,10.0,10.0,0.0,0,0,1,Colombia,593.0,1.560655169120493,75.17,48.165668808415916,Low
416,Arabica,North America,Mexico,2017.0,03/07/18,Typica,Blue-Green,Washed,7.67,7.83,7.42,7.83,7.33,7.5,10.0,10.0,10.0,0.11,0,0,0,Mexico,1111.0,3.033154552983397,75.58,24.917952145122264,Low
417,Arabica,North America,Costa Rica,2016.0,01/30/18,Catuai,Green,Honey,7.5,7.5,7.83,7.5,7.67,7.67,10.0,10.0,10.0,0.11,0,0,0,Costa Rica,746.0,1.6512292714600734,75.67,45.826464748344726,Low
418,Arabica,North America,Costa Rica,2015.0,09/20/17,,,Washed,7.83,7.5,7.42,7.67,7.5,7.67,10.0,10.0,10.0,0.11,0,0,0,Costa Rica,746.0,1.6512292714600734,75.59,45.77801599481139,Low
419,Arabica,North America,Guatemala,2016.0,08/12/17,Pacas,Green,Washed,7.5,7.58,7.42,7.83,7.67,7.58,10.0,10.0,10.0,0.11,2,0,7,Guatemala,759.0,10.489329404411109,72.08,6.87174529667149,Low
420,Arabica,Africa,Uganda,2015.0,05/19/17,SL14,Green,Washed,7.5,7.67,7.67,7.42,7.67,7.67,10.0,10.0,10.0,0.12,0,0,1,Uganda,1100.0,1.4662288807336235,75.1,51.21983408376455,Low
422,Arabica,South America,Colombia,2015.0,11/26/16,Caturra,Green,Natural,7.58,7.67,7.67,7.17,7.75,7.83,10.0,10.0,10.0,0.0,0,0,2,Colombia,593.0,1.560655169120493,74.67,47.8452905404339,Low
423,Arabica,North America,Mexico,2015.0,07/13/16,Typica,Bluish-Green,Natural,7.83,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,0.12,0,0,2,Mexico,1111.0,3.033154552983397,74.82,24.667387926674355,Low
426,Arabica,South America,Colombia,2014.0,06/24/15,Caturra,Green,Natural,7.58,7.58,7.5,7.58,7.58,7.75,10.0,10.0,10.0,0.0,0,0,0,Colombia,593.0,1.560655169120493,75.57,48.421971422801526,Low
427,Arabica,North America,Guatemala,2014.0,03/07/15,Caturra,Green,Washed,7.5,7.67,7.58,7.67,7.67,7.5,10.0,10.0,10.0,0.1,0,0,1,Guatemala,759.0,10.489329404411109,75.09,7.15870358389376,Low
428,Arabica,South America,Colombia,2013.0,08/02/14,Caturra,Green,Washed,7.83,7.5,7.67,7.33,7.67,7.67,10.0,10.0,10.0,0.11,0,0,1,Colombia,593.0,1.560655169120493,75.17,48.165668808415916,Low
429,Arabica,North America,Mexico,2013.0,03/29/14,Bourbon,Green,Washed,7.58,7.75,7.5,7.5,7.58,7.58,10.0,10.0,10.0,0.12,0,0,6,Mexico,1111.0,3.033154552983397,72.49,23.899210783274846,Low
430,Arabica,North America,United States,2012.0,03/21/14,Hawaiian Kona,Bluish-Green,Natural,7.58,7.75,7.83,8.0,8.08,7.67,9.33,10.0,9.33,0.11,0,0,4,United States,760.0,3.175206100885427,73.57000000000001,23.170149483992404,Low
431,Arabica,North America,Mexico,2012.0,08/01/13,Mundo Novo,Green,Washed,7.75,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,0.13,0,0,7,Mexico,1111.0,3.033154552983397,72.07,23.760741083606263,Low
432,Arabica,North America,Mexico,2012.0,07/11/13,Caturra,Blue-Green,Washed,7.75,7.75,7.42,7.92,7.33,7.5,10.0,10.0,10.0,0.12,0,0,0,Mexico,1111.0,3.033154552983397,75.67,24.947624223622675,Low
433,Arabica,North America,Guatemala,2012.0,07/09/13,Bourbon,Green,Washed,7.83,7.58,7.08,7.83,7.42,8.08,10.0,10.0,10.0,0.11,0,0,9,Guatemala,759.0,10.489329404411109,71.32,6.799290712522345,Low
435,Arabica,South America,Colombia,2012.0,02/21/13,Caturra,Green,Washed,7.67,7.58,7.58,7.42,7.83,7.58,10.0,10.0,10.0,0.12,0,0,1,Colombia,593.0,1.560655169120493,75.16,48.15926124305627,Low
436,Arabica,South America,Colombia,2012.0,02/08/13,Caturra,Green,Washed,7.67,7.67,7.5,7.5,7.58,7.67,10.0,10.0,10.0,0.11,0,0,0,Colombia,593.0,1.560655169120493,75.59,48.43478655352081,Low
441,Arabica,North America,Guatemala,2017.0,08/24/18,Bourbon,Green,Washed,7.58,7.58,7.33,7.67,7.75,7.58,10.0,10.0,10.0,0.1,0,0,1,Guatemala,759.0,10.489329404411109,74.99000000000001,7.149170085979399,Low
442,Arabica,Africa,Tanzania,2016.0,06/20/18,Bourbon,Green,Washed,7.67,7.58,7.42,7.67,7.67,7.58,10.0,10.0,10.0,0.12,0,0,3,Tanzania,1020.0,0.4883227176220807,74.09,151.7234347826087,Low
445,Arabica,North America,Guatemala,2016.0,05/23/17,Caturra,Green,Washed,7.67,7.75,7.42,7.75,7.58,7.5,10.0,10.0,10.0,0.11,2,2,3,Guatemala,759.0,10.489329404411109,73.17,6.975660423938026,Low
446,Arabica,North America,Honduras,2016.0,05/02/17,Catuai,Blue-Green,Washed,7.67,7.67,7.5,7.67,7.5,7.67,10.0,10.0,10.0,0.11,1,0,1,Honduras,684.0,1.230074908331466,75.18,61.118229053202825,Low
450,Arabica,North America,Guatemala,2015.0,10/28/16,Bourbon,Green,Washed,7.5,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,0.11,0,0,1,Guatemala,759.0,10.489329404411109,75.16,7.165377032433812,Low
451,Arabica,North America,Guatemala,2015.0,09/28/16,Bourbon,Green,Washed,7.92,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,0.12,0,0,3,Guatemala,759.0,10.489329404411109,74.25999999999999,7.079575551204561,Low
452,Arabica,Africa,Kenya,2014.0,07/02/16,SL28,Bluish-Green,Washed,7.83,7.75,7.67,7.75,7.83,8.5,9.33,9.33,9.33,0.1,0,0,1,Kenya,762.0,3.4132938673832114,74.82,21.920175322425568,Low
454,Arabica,Africa,Tanzania,2014.0,12/12/15,Other,Bluish-Green,Washed,7.58,7.67,7.67,7.58,7.42,7.58,10.0,10.0,10.0,0.13,0,0,6,Tanzania,1020.0,0.4883227176220807,72.5,148.4673913043478,Low
455,Arabica,South America,Colombia,2014.0,11/05/15,Caturra,,Washed,7.58,7.5,7.5,7.67,7.5,7.67,10.0,10.0,10.0,0.0,0,0,4,Colombia,593.0,1.560655169120493,73.42,47.044344870478874,Low
456,Arabica,Africa,Uganda,2014.0,10/28/15,SL14,Bluish-Green,Washed,8.0,7.67,7.5,7.42,7.33,7.58,10.0,10.0,10.0,0.1,0,0,0,Uganda,1100.0,1.4662288807336235,75.5,51.49264278727329,Low
457,Arabica,South America,Colombia,2014.0,08/25/15,,Green,Washed,7.58,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,0.11,0,10,3,Colombia,593.0,1.560655169120493,69.07,44.257053939035345,Low
458,Arabica,North America,Honduras,2013.0,04/12/15,Catuai,Green,Natural,7.5,7.5,7.5,7.67,7.67,7.67,10.0,10.0,10.0,0.1,0,0,5,Honduras,684.0,1.230074908331466,73.01,59.354108847756564,Low
460,Arabica,North America,Guatemala,2014.0,03/27/15,Catuai,Green,Washed,7.33,7.83,7.17,8.17,7.33,7.67,10.0,10.0,10.0,0.09,0,0,1,Guatemala,759.0,10.489329404411109,75.0,7.150123435770834,Low
461,Arabica,North America,United States,2013.0,02/07/15,Hawaiian Kona,Bluish-Green,Natural,7.5,7.5,7.58,7.42,7.92,7.67,10.0,10.0,10.0,0.11,0,0,0,United States,760.0,3.175206100885427,75.59,23.806328659711646,Low
462,Arabica,Africa,Tanzania,2014.0,01/31/15,Bourbon,Green,Washed,7.58,7.5,7.58,7.75,7.58,7.58,10.0,10.0,10.0,0.12,0,0,1,Tanzania,1020.0,0.4883227176220807,75.07,153.73030434782606,Low
463,Arabica,North America,Guatemala,2013.0,04/26/14,Bourbon,Green,Washed,7.67,7.83,7.33,7.67,7.5,7.67,10.0,10.0,10.0,0.11,0,0,2,Guatemala,759.0,10.489329404411109,74.67,7.118662892653443,Low
464,Arabica,North America,Mexico,2013.0,03/29/14,Typica,Green,Washed,7.75,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,0.11,0,0,2,Mexico,1111.0,3.033154552983397,74.41,24.53221512461693,Low
465,Arabica,North America,Mexico,2012.0,09/27/13,Typica,,Washed,7.75,7.67,7.58,7.5,7.42,7.58,10.0,10.0,10.0,0.12,0,3,8,Mexico,1111.0,3.033154552983397,70.0,23.07828327809683,Low
466,Arabica,North America,Mexico,2012.0,09/27/13,Pacamara,,Washed,7.58,7.75,7.42,7.67,7.5,7.58,10.0,10.0,10.0,0.14,0,0,10,Mexico,1111.0,3.033154552983397,70.5,23.243128158654667,Low
467,Arabica,South America,Colombia,2012.0,08/31/13,Caturra,Green,Washed,7.67,7.5,7.5,7.5,7.58,8.17,10.0,10.0,10.0,0.11,0,1,2,Colombia,593.0,1.560655169120493,74.42,47.6851014064429,Low
468,Arabica,North America,Mexico,2012.0,07/11/13,Typica,Green,Washed,7.75,7.5,7.42,7.75,7.58,7.58,10.0,10.0,10.0,0.13,0,0,5,Mexico,1111.0,3.033154552983397,73.08,24.09372774233309,Low
469,Arabica,South America,Colombia,2012.0,06/08/13,Caturra,Blue-Green,Washed,7.58,7.67,7.5,7.58,7.67,7.67,10.0,10.0,10.0,0.11,0,0,0,Colombia,593.0,1.560655169120493,75.67,48.48604707639793,Low
470,Arabica,North America,Mexico,2012.0,06/06/13,Typica,,Washed,7.5,7.75,7.58,7.58,7.67,7.5,10.0,10.0,10.0,0.11,0,0,5,Mexico,1111.0,3.033154552983397,73.08,24.09372774233309,Low
473,Arabica,North America,Guatemala,2012.0,01/31/13,Bourbon,Green,Washed,7.75,7.5,7.67,7.5,7.92,8.0,10.0,10.0,9.33,0.0,0,0,10,Guatemala,759.0,10.489329404411109,70.67,6.737322976078999,Low
478,Arabica,South America,Colombia,2016.0,02/20/18,Caturra,Green,Washed,7.58,7.67,7.33,7.67,7.75,7.58,10.0,10.0,10.0,0.0,1,0,4,Colombia,593.0,1.560655169120493,73.58,47.14686591623311,Low
479,Arabica,South America,Colombia,2016.0,01/10/18,Caturra,Green,Washed,7.75,7.5,7.5,7.42,8.0,7.75,10.0,10.0,10.0,0.0,2,1,5,Colombia,593.0,1.560655169120493,72.92,46.72396660249686,Low
485,Arabica,North America,Costa Rica,2014.0,07/15/15,Catuai,Green,Washed,7.83,7.33,7.5,7.67,7.58,7.67,10.0,10.0,10.0,0.1,0,0,3,Costa Rica,746.0,1.6512292714600734,74.08,44.86354577186966,Low
486,Arabica,North America,United States,2013.0,02/19/15,Hawaiian Kona,Bluish-Green,Natural,7.33,7.75,7.58,7.33,7.83,7.67,10.0,10.0,10.0,0.12,0,0,8,United States,760.0,3.175206100885427,71.49000000000001,22.515073897113187,Low
488,Arabica,North America,United States,2012.0,03/08/14,Hawaiian Kona,Bluish-Green,Natural,7.83,7.83,7.33,7.17,7.75,7.67,10.0,10.0,10.0,0.1,0,0,0,United States,760.0,3.175206100885427,75.58000000000001,23.803179257851653,Low
489,Arabica,North America,Mexico,2012.0,06/06/13,Other,,Washed,7.75,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,0.1,0,0,1,Mexico,1111.0,3.033154552983397,75.09,24.75640416217559,Low
490,Arabica,North America,United States,2012.0,04/06/13,Hawaiian Kona,,Natural,7.67,7.58,7.5,7.67,7.92,8.0,9.33,9.33,10.0,0.0,0,1,4,United States,760.0,3.175206100885427,72.5,22.833163484972804,Low
491,Arabica,North America,United States,2012.0,02/22/13,Hawaiian Kona,Green,Washed,7.33,7.58,7.58,7.92,7.67,7.58,10.0,10.0,10.0,0.12,0,0,0,United States,760.0,3.175206100885427,75.66,23.828374472731618,Low
499,Arabica,Africa,Uganda,2015.0,07/18/17,Bourbon,Green,Washed,7.67,7.58,7.42,7.42,7.83,7.5,10.0,10.0,10.0,0.12,0,0,6,Uganda,1100.0,1.4662288807336235,72.42,49.392015770256045,Low
500,Arabica,Africa,Uganda,2015.0,07/18/17,Bourbon,Green,Natural,7.67,7.67,7.5,7.58,7.42,7.5,10.0,10.0,10.0,0.12,5,0,8,Uganda,1100.0,1.4662288807336235,71.34,48.65543227078247,Low
503,Arabica,North America,Guatemala,2015.0,07/07/16,Catuai,Green,Washed,7.67,7.75,7.33,7.92,7.42,7.5,10.0,10.0,10.0,0.11,0,0,3,Guatemala,759.0,10.489329404411109,74.09,7.063368604750149,Low
504,Arabica,North America,Guatemala,2015.0,06/04/16,Catuai,Green,Washed,7.75,7.67,7.33,7.75,7.5,7.42,10.0,10.0,10.0,0.11,0,0,2,Guatemala,759.0,10.489329404411109,74.42,7.09482914786754,Low
505,Arabica,North America,Guatemala,2015.0,04/22/16,Bourbon,Green,Washed,7.83,7.67,7.25,7.67,7.75,7.5,10.0,10.0,10.0,0.11,0,0,2,Guatemala,759.0,10.489329404411109,74.67,7.118662892653443,Low
508,Arabica,Africa,Uganda,2013.0,06/26/15,SL14,Green,Washed,7.83,7.58,7.5,7.5,7.58,7.5,10.0,10.0,10.0,0.12,0,0,0,Uganda,1100.0,1.4662288807336235,75.49000000000001,51.485822569685574,Low
509,Arabica,North America,United States,2013.0,06/09/15,Other,Bluish-Green,Washed,7.67,7.5,7.67,7.83,7.75,7.83,10.0,10.0,9.33,0.0,0,0,0,United States,760.0,3.175206100885427,75.58,23.803179257851646,Low
510,Arabica,North America,Guatemala,2014.0,03/07/15,Bourbon,Green,Washed,7.67,7.67,7.42,7.83,7.5,7.5,10.0,10.0,10.0,0.1,0,1,0,Guatemala,759.0,10.489329404411109,75.09,7.15870358389376,Low
511,Arabica,North America,Costa Rica,2013.0,02/14/15,Catuai,Green,Washed,7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,10.0,0.11,0,0,3,Costa Rica,746.0,1.6512292714600734,73.83,44.71214341707799,Low
513,Arabica,South America,Colombia,2013.0,11/07/14,Caturra,Green,Washed,7.75,7.42,7.33,7.5,7.58,7.17,10.0,10.0,10.0,0.11,0,1,1,Colombia,593.0,1.560655169120493,73.75,47.255794527347,Low
514,Arabica,South America,Colombia,2013.0,08/02/14,Caturra,Green,Washed,7.83,7.5,7.58,7.33,7.5,7.67,10.0,10.0,10.0,0.0,0,0,0,Colombia,593.0,1.560655169120493,75.41,48.31945037704728,Low
515,Arabica,South America,Colombia,2013.0,03/15/14,Caturra,Green,Natural,7.33,7.67,7.75,7.42,7.75,7.58,10.0,10.0,10.0,0.11,0,0,1,Colombia,593.0,1.560655169120493,75.0,48.056740197302034,Low
516,Arabica,South America,Colombia,2013.0,04/26/14,Caturra,Green,Natural,7.58,7.75,7.42,7.67,7.58,7.42,10.0,10.0,10.0,0.0,0,0,2,Colombia,593.0,1.560655169120493,74.42,47.6851014064429,Low
517,Arabica,South America,Colombia,2012.0,10/23/13,Caturra,Green,Washed,7.5,7.5,7.42,7.58,7.75,7.58,10.0,10.0,10.0,0.11,0,1,2,Colombia,593.0,1.560655169120493,73.83,47.30705505022412,Low
518,Arabica,North America,Mexico,2012.0,07/26/13,Typica,Green,Washed,7.67,7.58,7.42,7.5,7.67,7.58,10.0,10.0,10.0,0.11,0,0,20,Mexico,1111.0,3.033154552983397,65.42,21.56830417218707,Low
519,Arabica,North America,Mexico,2012.0,07/26/13,Typica,Green,Honey,7.67,7.83,7.5,7.58,7.58,7.67,9.33,10.0,10.0,0.11,0,0,7,Mexico,1111.0,3.033154552983397,71.66,23.62556828154884,Low
